date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:44:30	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:31%20GMT	https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/logiciel-site-e-commerce-saas/linkid.js	(from https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/)
00:44:31	906/906	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/logiciel-site-e-commerce-saas/feed/index.html	(from https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/)
00:44:31	2389/2389	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:44:32%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Flogiciel-site-e-commerce-saas%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed596b.json	(from https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/)
00:44:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:44:32%20GMT	https://www.weezbe.com/?p=1264	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index1d4f.html	(from https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/)
00:44:32	2481/2481	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:44:32%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Flogiciel-site-e-commerce-saas%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embedb574	(from https://www.weezbe.com/blog/logiciel-site-e-commerce-saas/)
00:44:32	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:33%20GMT	https://www.weezbe.com/blog/tag/firefox/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/firefox/linkid.js	(from https://www.weezbe.com/blog/tag/firefox/)
00:44:33	6806/6806	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/firefox/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/firefox/feed/index.html	(from https://www.weezbe.com/blog/tag/firefox/)
00:44:33	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:34%20GMT	https://www.weezbe.com/blog/tag/internet-explorer/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/internet-explorer/linkid.js	(from https://www.weezbe.com/blog/tag/internet-explorer/)
00:44:33	6826/6826	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/internet-explorer/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/internet-explorer/feed/index.html	(from https://www.weezbe.com/blog/tag/internet-explorer/)
00:44:34	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:34%20GMT	https://www.weezbe.com/blog/tag/logiciel-e-commerce/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/logiciel-e-commerce/linkid.js	(from https://www.weezbe.com/blog/tag/logiciel-e-commerce/)
00:44:34	6830/6830	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/logiciel-e-commerce/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/logiciel-e-commerce/feed/index.html	(from https://www.weezbe.com/blog/tag/logiciel-e-commerce/)
00:44:35	6812/6812	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/navigateur/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/navigateur/feed/index.html	(from https://www.weezbe.com/blog/tag/navigateur/)
00:44:35	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:35%20GMT	https://www.weezbe.com/blog/tag/navigateur/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/navigateur/linkid.js	(from https://www.weezbe.com/blog/tag/navigateur/)
00:44:36	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:36%20GMT	https://www.weezbe.com/blog/tag/saas/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/saas/linkid.js	(from https://www.weezbe.com/blog/tag/saas/)
00:44:36	6800/6800	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/saas/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/saas/feed/index.html	(from https://www.weezbe.com/blog/tag/saas/)
00:44:37	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:37%20GMT	https://www.weezbe.com/blog/category/exemples-boutiques-weezbe-references/page/3/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/category/exemples-boutiques-weezbe-references/page/3/linkid.js	(from https://www.weezbe.com/blog/category/exemples-boutiques-weezbe-references/page/3/)
00:44:38	14758/14758	---M--	200	added ('OK')	image/png	etag:%224f219ed8-39a6%22	https://www.weezbe.com/wp-content/uploads/aubrac.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/aubrac.png	(from https://www.weezbe.com/blog/category/exemples-boutiques-weezbe-references/page/3/)
00:44:38	21987/21987	---M--	200	added ('OK')	image/png	etag:%225ba02199-55e3%22	https://www.weezbe.com/wp-content/uploads/logo_boutique-1.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/logo_boutique-1.png	(from https://www.weezbe.com/blog/category/exemples-boutiques-weezbe-references/page/3/)
00:44:39	68670/68670	---M--	200	added ('OK')	image/jpeg	etag:%224f749895-10c3e%22	https://www.weezbe.com/wp-content/uploads/maki-nature-devanture-web.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/maki-nature-devanture-web.jpg	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:39	1005/1005	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/feed/index.html	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:40	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:40%20GMT	https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/linkid.js	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:40	2683/2683	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:44:41%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fmaki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embeda750.json	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:44:41%20GMT	https://www.weezbe.com/?p=3498	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index409f.html	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:41	2815/2815	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:44:41%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fmaki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed75e0	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:41	10546/10546	---M--	200	added ('OK')	image/jpeg	etag:%224f7498c7-2932%22	https://www.weezbe.com/wp-content/uploads/coffretb.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/coffretb.jpg	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:41	5100/5100	---M--	200	added ('OK')	image/jpeg	etag:%224f7498f7-13ec%22	https://www.weezbe.com/wp-content/uploads/album-photo.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/album-photo.jpg	(from https://www.weezbe.com/blog/maki-nature-la-boutique-reference-du-papier-recycle-et-scrapbooking/)
00:44:42	26144/26144	---M--	200	added ('OK')	image/png	etag:%22520c8d72-6620%22	https://www.weezbe.com/wp-content/uploads/average.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/average.png	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:44	1543/1543	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quelques-chiffres-commerce-en-france/feed/index.html	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:45	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:44%20GMT	https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quelques-chiffres-commerce-en-france/linkid.js	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:45	2391/2391	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:44:46%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fquelques-chiffres-commerce-en-france%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed281e.json	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:44:46%20GMT	https://www.weezbe.com/?p=4665	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index75cb.html	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:46	2483/2483	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:44:46%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fquelques-chiffres-commerce-en-france%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed1581	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:46	9471/9471	---M--	200	added ('OK')	image/jpeg	etag:%225256c51d-24ff%22	https://www.weezbe.com/wp-content/uploads/transaction-300x175.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/transaction-300x175.jpg	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:46	10173/10173	---M--	200	added ('OK')	image/jpeg	etag:%225256c635-27bd%22	https://www.weezbe.com/wp-content/uploads/top5-300x167.jpg	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/top5-300x167.jpg	(from https://www.weezbe.com/blog/quelques-chiffres-commerce-en-france/)
00:44:47	5345/5345	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/chiffres/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/chiffres/feed/index.html	(from https://www.weezbe.com/blog/tag/chiffres/)
00:44:47	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:47%20GMT	https://www.weezbe.com/blog/tag/chiffres/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/chiffres/linkid.js	(from https://www.weezbe.com/blog/tag/chiffres/)
00:44:48	5343/5343	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/resume/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/resume/feed/index.html	(from https://www.weezbe.com/blog/tag/resume/)
00:44:48	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:48%20GMT	https://www.weezbe.com/blog/tag/resume/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/resume/linkid.js	(from https://www.weezbe.com/blog/tag/resume/)
00:44:50	883/883	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/encore-plus-de-performances/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/encore-plus-de-performances/feed/index.html	(from https://www.weezbe.com/blog/encore-plus-de-performances/)
00:44:50	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:51%20GMT	https://www.weezbe.com/blog/encore-plus-de-performances/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/encore-plus-de-performances/linkid.js	(from https://www.weezbe.com/blog/encore-plus-de-performances/)
00:44:52	2316/2316	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:44:52%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fencore-plus-de-performances%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embede787.json	(from https://www.weezbe.com/blog/encore-plus-de-performances/)
00:44:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:44:52%20GMT	https://www.weezbe.com/?p=4915	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index62d2.html	(from https://www.weezbe.com/blog/encore-plus-de-performances/)
00:44:53	2408/2408	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:44:53%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fencore-plus-de-performances%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embedcaa0	(from https://www.weezbe.com/blog/encore-plus-de-performances/)
00:44:53	4348/4348	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/css/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/css/feed/index.html	(from https://www.weezbe.com/blog/tag/css/)
00:44:53	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:54%20GMT	https://www.weezbe.com/blog/tag/css/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/css/linkid.js	(from https://www.weezbe.com/blog/tag/css/)
00:44:54	13662/13662	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/referencement-naturel/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/referencement-naturel/feed/index.html	(from https://www.weezbe.com/blog/tag/referencement-naturel/)
00:44:54	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:55%20GMT	https://www.weezbe.com/blog/tag/referencement-naturel/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/referencement-naturel/linkid.js	(from https://www.weezbe.com/blog/tag/referencement-naturel/)
00:44:56	48905/48905	---M--	200	added ('OK')	image/png	etag:%22520c8d6b-bf09%22	https://www.weezbe.com/wp-content/uploads/transport.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/transport.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:56	987/987	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/feed/index.html	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:56	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:44:57%20GMT	https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/linkid.js	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:57	2496/2496	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:44:58%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fquest-ce-qui-influence-lacheteur-potentiel-sur-votre-site%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed0725.json	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:44:58%20GMT	https://www.weezbe.com/?p=4528	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/indexddad.html	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:58	2588/2588	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:44:58%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fquest-ce-qui-influence-lacheteur-potentiel-sur-votre-site%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed5e6d	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:58	25378/25378	---M--	200	added ('OK')	image/png	etag:%22520c8d71-6322%22	https://www.weezbe.com/wp-content/uploads/returne.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/returne.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:58	27036/27036	---M--	200	added ('OK')	image/png	etag:%22520c8d6d-699c%22	https://www.weezbe.com/wp-content/uploads/discount.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/discount.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:59	27771/27771	---M--	200	added ('OK')	image/png	etag:%22520c8d6c-6c7b%22	https://www.weezbe.com/wp-content/uploads/coupon.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/coupon.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:59	26387/26387	---M--	200	added ('OK')	image/png	etag:%22520c8d6c-6713%22	https://www.weezbe.com/wp-content/uploads/loyalty.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/loyalty.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:59	28221/28221	---M--	200	added ('OK')	image/png	etag:%22520c8d70-6e3d%22	https://www.weezbe.com/wp-content/uploads/time-limited.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/time-limited.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:59	30191/30191	---M--	200	added ('OK')	image/png	etag:%22520c8d71-75ef%22	https://www.weezbe.com/wp-content/uploads/buy-more.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/buy-more.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:44:59	25175/25175	---M--	200	added ('OK')	image/png	etag:%22520c8d71-6257%22	https://www.weezbe.com/wp-content/uploads/free-gift.png	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-content/uploads/free-gift.png	(from https://www.weezbe.com/blog/quest-ce-qui-influence-lacheteur-potentiel-sur-votre-site/)
00:45:01	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:45:01%20GMT	https://www.weezbe.com/blog/tag/achat/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/achat/linkid.js	(from https://www.weezbe.com/blog/tag/achat/)
00:45:01	4785/4785	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/achat/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/achat/feed/index.html	(from https://www.weezbe.com/blog/tag/achat/)
00:45:02	38684/38684	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:45:02%20GMT	https://www.weezbe.com/blog/tag/influencer/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/influencer/linkid.js	(from https://www.weezbe.com/blog/tag/influencer/)
00:45:03	4795/4795	---M-Z	200	added ('OK')	application/rss+xml	etag:%2234de35707ac2d39514d688fa8dd114a9%22	https://www.weezbe.com/blog/tag/influencer/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/tag/influencer/feed/index.html	(from https://www.weezbe.com/blog/tag/influencer/)
00:45:03	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:45:04%20GMT	https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/linkid.js	(from https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/)
00:45:03	1657/1657	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/feed/index.html	(from https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/)
00:45:04	2467/2467	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:45:05%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fles-raisons-pour-lesquelles-quitte-rapidement-votre-site%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed9d12.json	(from https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/)
00:45:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:45:05%20GMT	https://www.weezbe.com/?p=4732	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index706d.html	(from https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/)
00:45:07	2559/2559	---MCZ	200	added ('OK')	text/xml	date:Mon,%2022%20Oct%202018%2022:45:05%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fles-raisons-pour-lesquelles-quitte-rapidement-votre-site%2F&format=xml	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed268f	(from https://www.weezbe.com/blog/les-raisons-pour-lesquelles-quitte-rapidement-votre-site/)
00:45:07	932/932	---M-Z	200	added ('OK')	application/rss+xml	etag:%2271c25707ab27be329d6846b5cf113d3e%22	https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/feed/	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/feed/index.html	(from https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/)
00:45:08	38688/38688	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Oct%202018%2022:45:08%20GMT	https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/linkid.js	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/linkid.js	(from https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/)
00:45:08	2395/2395	---MCZ	200	added ('OK')	application/json	date:Mon,%2022%20Oct%202018%2022:45:09%20GMT	https://www.weezbe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.weezbe.com%2Fblog%2Fquelques-astuces-pour-rassurer-vos-visiteurs%2F	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/wp-json/oembed/1.0/embed8508.json	(from https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/)
00:45:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2022%20Oct%202018%2022:45:09%20GMT	https://www.weezbe.com/?p=35	C:/Users/camara/Desktop/laby/ecommerce/www.weezbe.com/index5c90.html	(from https://www.weezbe.com/blog/quelques-astuces-pour-rassurer-vos-visiteurs/)
